point x,Function Value
1.3849,1.457283111
1.3852,1.45785732
1.3855,1.458431138
1.3858,1.459004562
1.3861,1.45957759
1.3864,1.460150221
1.3867,1.460722452
1.387,1.46129428
1.3873,1.461865704
1.3876,1.462436722
1.3879,1.463007332
1.3882,1.463577531
1.3885,1.464147317
1.3888,1.464716688
1.3891,1.465285641
1.3894,1.465854176
1.3897,1.466422289
1.39,1.466989979
1.3903,1.467557242
1.3906,1.468124078
1.3909,1.468690484
1.3912,1.469256457
1.3915,1.469821996
1.3918,1.470387098
1.3921,1.470951761
1.3924,1.471515984
1.3927,1.472079763
1.393,1.472643096
1.3933,1.473205982
1.3936,1.473768418
1.3939,1.474330403
1.3942,1.474891932
1.3945,1.475453006
1.3948,1.476013621
1.3951,1.476573775
1.3954,1.477133465
1.3957,1.477692691
1.396,1.478251449
1.3963,1.478809737
1.3966,1.479367554
1.3969,1.479924896
1.3972,1.480481762
1.3975,1.481038149
1.3978,1.481594055
1.3981,1.482149478
1.3984,1.482704415
1.3987,1.483258865
1.399,1.483812825
1.3993,1.484366293
1.3996,1.484919267
1.3999,1.485471744
1.4002,1.486023722
1.4005,1.486575199
1.4008,1.487126172
1.4011,1.48767664
1.4014,1.4882266
1.4017,1.48877605
1.402,1.489324987
1.4023,1.489873409
1.4026,1.490421315
1.4029,1.490968701
1.4032,1.491515565
1.4035,1.492061905
1.4038,1.49260772
1.4041,1.493153005
1.4044,1.49369776
1.4047,1.494241982
1.405,1.494785669
1.4053,1.495328818
1.4056,1.495871427
1.4059,1.496413494
1.4062,1.496955016
1.4065,1.497495991
1.4068,1.498036417
1.4071,1.498576291
1.4074,1.499115612
1.4077,1.499654377
1.408,1.500192583
1.4083,1.500730228
1.4086,1.50126731
1.4089,1.501803826
1.4092,1.502339775
1.4095,1.502875154
1.4098,1.50340996
1.4101,1.503944191
1.4104,1.504477846
1.4107,1.50501092
1.411,1.505543413
1.4113,1.506075322
1.4116,1.506606644
1.4119,1.507137378
1.4122,1.50766752
1.4125,1.508197068
1.4128,1.508726021
1.4131,1.509254375
1.4134,1.509782129
1.4137,1.510309279
1.414,1.510835825
1.4143,1.511361762
1.4146,1.511887089
1.4149,1.512411804
1.4152,1.512935904
1.4155,1.513459386
1.4158,1.513982249
1.4161,1.51450449
1.4164,1.515026107
1.4167,1.515547096
1.417,1.516067457
1.4173,1.516587185
1.4176,1.51710628
1.4179,1.517624739
1.4182,1.518142559
1.4185,1.518659737
1.4188,1.519176272
1.4191,1.519692161
1.4194,1.520207402
1.4197,1.520721992
1.42,1.521235929
1.4203,1.52174921
1.4206,1.522261833
1.4209,1.522773795
1.4212,1.523285095
1.4215,1.52379573
1.4218,1.524305697
1.4221,1.524814994
1.4224,1.525323618
1.4227,1.525831567
1.423,1.526338839
1.4233,1.526845432
1.4236,1.527351342
1.4239,1.527856567
1.4242,1.528361105
1.4245,1.528864954
1.4248,1.529368111
1.4251,1.529870573
1.4254,1.530372338
1.4257,1.530873405
1.426,1.531373769
1.4263,1.531873429
1.4266,1.532372383
1.4269,1.532870628
1.4272,1.533368161
1.4275,1.53386498
1.4278,1.534361083
1.4281,1.534856466
1.4284,1.535351129
1.4287,1.535845067
1.429,1.53633828
1.4293,1.536830763
1.4296,1.537322516
1.4299,1.537813535
1.4302,1.538303817
1.4305,1.538793361
1.4308,1.539282164
1.4311,1.539770224
1.4314,1.540257537
1.4317,1.540744102
1.432,1.541229917
1.4323,1.541714977
1.4326,1.542199282
1.4329,1.542682828
1.4332,1.543165614
1.4335,1.543647636
1.4338,1.544128892
1.4341,1.54460938
1.4344,1.545089098
1.4347,1.545568042
1.435,1.54604621
1.4353,1.5465236
1.4356,1.547000209
1.4359,1.547476035
1.4362,1.547951075
1.4365,1.548425327
1.4368,1.548898788
1.4371,1.549371456
1.4374,1.549843328
1.4377,1.550314402
1.438,1.550784675
1.4383,1.551254145
1.4386,1.55172281
1.4389,1.552190666
1.4392,1.552657711
1.4395,1.553123943
1.4398,1.55358936
1.4401,1.554053958
1.4404,1.554517735
1.4407,1.554980689
1.441,1.555442817
1.4413,1.555904117
1.4416,1.556364586
1.4419,1.556824222
1.4422,1.557283022
1.4425,1.557740983
1.4428,1.558198104
1.4431,1.558654381
1.4434,1.559109813
1.4437,1.559564396
1.444,1.560018128
1.4443,1.560471006
1.4446,1.560923028
1.4449,1.561374192
1.4452,1.561824495
1.4455,1.562273935
1.4458,1.562722508
1.4461,1.563170212
1.4464,1.563617046
1.4467,1.564063006
1.447,1.564508089
1.4473,1.564952294
1.4476,1.565395618
1.4479,1.565838058
1.4482,1.566279611
1.4485,1.566720276
1.4488,1.567160049
1.4491,1.567598928
1.4494,1.568036911
1.4497,1.568473995
1.45,1.568910178
1.4503,1.569345456
1.4506,1.569779828
1.4509,1.570213291
1.4512,1.570645842
1.4515,1.571077478
1.4518,1.571508199
1.4521,1.571937999
1.4524,1.572366878
1.4527,1.572794833
1.453,1.573221861
1.4533,1.57364796
1.4536,1.574073126
1.4539,1.574497358
1.4542,1.574920653
1.4545,1.575343009
1.4548,1.575764422
1.4551,1.576184891
1.4554,1.576604412
1.4557,1.577022984
1.456,1.577440604
1.4563,1.577857268
1.4566,1.578272976
1.4569,1.578687723
1.4572,1.579101508
1.4575,1.579514329
1.4578,1.579926181
1.4581,1.580337064
1.4584,1.580746974
1.4587,1.581155909
1.459,1.581563866
1.4593,1.581970843
1.4596,1.582376837
1.4599,1.582781846
1.4602,1.583185868
1.4605,1.583588898
1.4608,1.583990936
1.4611,1.584391979
1.4614,1.584792023
1.4617,1.585191067
1.462,1.585589108
1.4623,1.585986144
1.4626,1.586382171
1.4629,1.586777187
1.4632,1.587171191
1.4635,1.587564178
1.4638,1.587956148
1.4641,1.588347096
1.4644,1.588737021
1.4647,1.58912592
1.465,1.589513791
1.4653,1.589900631
1.4656,1.590286437
1.4659,1.590671207
1.4662,1.591054939
1.4665,1.59143763
1.4668,1.591819277
1.4671,1.592199877
1.4674,1.592579429
1.4677,1.59295793
1.468,1.593335377
1.4683,1.593711768
1.4686,1.5940871
1.4689,1.59446137
1.4692,1.594834577
1.4695,1.595206717
1.4698,1.595577789
1.4701,1.595947789
1.4704,1.596316715
1.4707,1.596684564
1.471,1.597051334
1.4713,1.597417023
1.4716,1.597781628
1.4719,1.598145146
1.4722,1.598507575
1.4725,1.598868912
1.4728,1.599229156
1.4731,1.599588302
1.4734,1.599946349
1.4737,1.600303295
1.474,1.600659137
1.4743,1.601013871
1.4746,1.601367497
1.4749,1.60172001
1.4752,1.60207141
1.4755,1.602421692
1.4758,1.602770856
1.4761,1.603118897
1.4764,1.603465815
1.4767,1.603811605
1.477,1.604156266
1.4773,1.604499796
1.4776,1.604842191
1.4779,1.605183449
1.4782,1.605523568
1.4785,1.605862545
1.4788,1.606200378
1.4791,1.606537064
1.4794,1.606872601
1.4797,1.607206986
1.48,1.607540217
1.4803,1.607872291
1.4806,1.608203206
1.4809,1.608532959
1.4812,1.608861548
1.4815,1.60918897
1.4818,1.609515223
1.4821,1.609840305
1.4824,1.610164212
1.4827,1.610486943
1.483,1.610808494
1.4833,1.611128864
1.4836,1.61144805
1.4839,1.61176605
1.4842,1.612082861
1.4845,1.61239848
1.4848,1.612712905
1.4851,1.613026134
1.4854,1.613338165
1.4857,1.613648994
1.486,1.613958619
1.4863,1.614267038
1.4866,1.614574248
1.4869,1.614880248
1.4872,1.615185034
1.4875,1.615488604
1.4878,1.615790955
1.4881,1.616092086
1.4884,1.616391993
1.4887,1.616690675
1.489,1.616988129
1.4893,1.617284352
1.4896,1.617579341
1.4899,1.617873096
1.4902,1.618165612
1.4905,1.618456889
1.4908,1.618746922
1.4911,1.619035711
1.4914,1.619323251
1.4917,1.619609542
1.492,1.619894581
1.4923,1.620178364
1.4926,1.620460891
1.4929,1.620742157
1.4932,1.621022162
1.4935,1.621300902
1.4938,1.621578376
1.4941,1.62185458
1.4944,1.622129513
1.4947,1.622403171
1.495,1.622675554
1.4953,1.622946657
1.4956,1.623216479
1.4959,1.623485018
1.4962,1.623752271
1.4965,1.624018235
1.4968,1.624282909
1.4971,1.62454629
1.4974,1.624808375
1.4977,1.625069163
1.498,1.62532865
1.4983,1.625586835
1.4986,1.625843715
1.4989,1.626099288
1.4992,1.626353551
1.4995,1.626606503
1.4998,1.62685814
1.5001,1.627108461
1.5004,1.627357462
1.5007,1.627605143
1.501,1.627851499
1.5013,1.62809653
1.5016,1.628340233
1.5019,1.628582605
1.5022,1.628823644
1.5025,1.629063348
1.5028,1.629301714
1.5031,1.629538741
1.5034,1.629774425
1.5037,1.630008765
1.504,1.630241759
1.5043,1.630473403
1.5046,1.630703696
1.5049,1.630932635
1.5052,1.631160218
1.5055,1.631386444
1.5058,1.631611308
1.5061,1.63183481
1.5064,1.632056947
1.5067,1.632277717
1.507,1.632497117
1.5073,1.632715145
1.5076,1.632931799
1.5079,1.633147077
1.5082,1.633360976
1.5085,1.633573494
1.5088,1.63378463
1.5091,1.63399438
1.5094,1.634202742
1.5097,1.634409715
1.51,1.634615295
1.5103,1.634819482
1.5106,1.635022272
1.5109,1.635223663
1.5112,1.635423653
1.5115,1.635622241
1.5118,1.635819422
1.5121,1.636015197
1.5124,1.636209562
1.5127,1.636402514
1.513,1.636594053
1.5133,1.636784175
1.5136,1.636972879
1.5139,1.637160163
1.5142,1.637346023
1.5145,1.637530459
1.5148,1.637713467
1.5151,1.637895046
1.5154,1.638075194
1.5157,1.638253908
1.516,1.638431186
1.5163,1.638607026
1.5166,1.638781426
1.5169,1.638954384
1.5172,1.639125898
1.5175,1.639295966
1.5178,1.639464584
1.5181,1.639631752
1.5184,1.639797468
1.5187,1.639961728
1.519,1.640124531
1.5193,1.640285876
1.5196,1.640445759
1.5199,1.640604179
1.5202,1.640761133
1.5205,1.64091662
1.5208,1.641070637
1.5211,1.641223183
1.5214,1.641374255
1.5217,1.641523852
1.522,1.641671971
1.5223,1.641818609
1.5226,1.641963766
1.5229,1.642107439
1.5232,1.642249626
1.5235,1.642390325
1.5238,1.642529534
1.5241,1.642667251
1.5244,1.642803474
1.5247,1.642938201
1.525,1.64307143
1.5253,1.643203159
1.5256,1.643333385
1.5259,1.643462108
1.5262,1.643589324
1.5265,1.643715032
1.5268,1.643839231
1.5271,1.643961917
1.5274,1.64408309
1.5277,1.644202746
1.528,1.644320885
1.5283,1.644437504
1.5286,1.644552601
1.5289,1.644666174
1.5292,1.644778222
1.5295,1.644888742
1.5298,1.644997732
1.5301,1.645105192
1.5304,1.645211117
1.5307,1.645315508
1.531,1.645418361
1.5313,1.645519676
1.5316,1.64561945
1.5319,1.64571768
1.5322,1.645814366
1.5325,1.645909506
1.5328,1.646003097
1.5331,1.646095138
1.5334,1.646185626
1.5337,1.646274561
1.534,1.64636194
1.5343,1.646447761
1.5346,1.646532023
1.5349,1.646614723
1.5352,1.64669586
1.5355,1.646775432
1.5358,1.646853438
1.5361,1.646929875
1.5364,1.647004741
1.5367,1.647078035
1.537,1.647149756
1.5373,1.6472199
1.5376,1.647288467
1.5379,1.647355455
1.5382,1.647420862
1.5385,1.647484686
1.5388,1.647546926
1.5391,1.647607579
1.5394,1.647666644
1.5397,1.64772412
1.54,1.647780004
1.5403,1.647834294
1.5406,1.64788699
1.5409,1.64793809
1.5412,1.647987591
1.5415,1.648035492
1.5418,1.648081791
1.5421,1.648126487
1.5424,1.648169579
1.5427,1.648211063
1.543,1.648250939
1.5433,1.648289205
1.5436,1.64832586
1.5439,1.648360901
1.5442,1.648394327
1.5445,1.648426137
1.5448,1.648456328
1.5451,1.6484849
1.5454,1.648511851
1.5457,1.648537178
1.546,1.648560881
1.5463,1.648582958
1.5466,1.648603407
1.5469,1.648622227
1.5472,1.648639416
1.5475,1.648654973
1.5478,1.648668895
1.5481,1.648681182
1.5484,1.648691833
1.5487,1.648700844
1.549,1.648708216
1.5493,1.648713946
1.5496,1.648718032
1.5499,1.648720474
1.5502,1.64872127
1.5505,1.648720419
1.5508,1.648717918
1.5511,1.648713767
1.5514,1.648707964
1.5517,1.648700507
1.552,1.648691396
1.5523,1.648680628
1.5526,1.648668202
1.5529,1.648654118
1.5532,1.648638372
1.5535,1.648620965
1.5538,1.648601893
1.5541,1.648581158
1.5544,1.648558756
1.5547,1.648534686
1.555,1.648508947
1.5553,1.648481538
1.5556,1.648452457
1.5559,1.648421703
1.5562,1.648389275
1.5565,1.648355171
1.5568,1.648319389
1.5571,1.64828193
1.5574,1.64824279
1.5577,1.64820197
1.558,1.648159467
1.5583,1.648115281
1.5586,1.648069409
1.5589,1.648021852
1.5592,1.647972607
1.5595,1.647921673
1.5598,1.647869049
1.5601,1.647814734
1.5604,1.647758727
1.5607,1.647701026
1.561,1.64764163
1.5613,1.647580538
1.5616,1.647517749
1.5619,1.647453261
1.5622,1.647387073
1.5625,1.647319184
1.5628,1.647249594
1.5631,1.6471783
1.5634,1.647105302
1.5637,1.647030598
1.564,1.646954188
1.5643,1.64687607
1.5646,1.646796243
1.5649,1.646714706
1.5652,1.646631457
1.5655,1.646546497
1.5658,1.646459823
1.5661,1.646371435
1.5664,1.646281331
1.5667,1.646189511
1.567,1.646095973
1.5673,1.646000716
1.5676,1.64590374
1.5679,1.645805043
1.5682,1.645704625
1.5685,1.645602483
1.5688,1.645498618
1.5691,1.645393028
1.5694,1.645285713
1.5697,1.64517667
1.57,1.6450659
1.5703,1.644953401
1.5706,1.644839173
1.5709,1.644723214
1.5712,1.644605524
1.5715,1.644486101
1.5718,1.644364945
1.5721,1.644242055
1.5724,1.644117429
1.5727,1.643991067
1.573,1.643862969
1.5733,1.643733133
1.5736,1.643601558
1.5739,1.643468243
1.5742,1.643333189
1.5745,1.643196393
1.5748,1.643057855
1.5751,1.642917574
1.5754,1.642775549
1.5757,1.64263178
1.576,1.642486266
1.5763,1.642339006
1.5766,1.642189999
1.5769,1.642039244
1.5772,1.641886741
1.5775,1.641732489
1.5778,1.641576487
1.5781,1.641418735
1.5784,1.641259231
1.5787,1.641097976
1.579,1.640934967
1.5793,1.640770206
1.5796,1.64060369
1.5799,1.640435419
1.5802,1.640265393
1.5805,1.640093611
1.5808,1.639920073
1.5811,1.639744777
1.5814,1.639567723
1.5817,1.63938891
1.582,1.639208338
1.5823,1.639026007
1.5826,1.638841915
1.5829,1.638656062
1.5832,1.638468448
1.5835,1.638279071
1.5838,1.638087932
1.5841,1.63789503
1.5844,1.637700364
1.5847,1.637503934
1.585,1.637305739
1.5853,1.637105778
1.5856,1.636904053
1.5859,1.63670056
1.5862,1.636495301
1.5865,1.636288275
1.5868,1.636079482
1.5871,1.63586892
1.5874,1.63565659
1.5877,1.635442491
1.588,1.635226622
1.5883,1.635008984
1.5886,1.634789576
1.5889,1.634568397
1.5892,1.634345447
1.5895,1.634120726
1.5898,1.633894233
1.5901,1.633665968
1.5904,1.633435931
1.5907,1.633204122
1.591,1.632970539
1.5913,1.632735183
1.5916,1.632498054
1.5919,1.632259151
1.5922,1.632018473
1.5925,1.631776022
1.5928,1.631531795
1.5931,1.631285794
1.5934,1.631038017
1.5937,1.630788466
1.594,1.630537138
1.5943,1.630284035
1.5946,1.630029156
1.5949,1.629772501
1.5952,1.629514069
1.5955,1.629253861
1.5958,1.628991876
1.5961,1.628728114
1.5964,1.628462576
1.5967,1.62819526
1.597,1.627926167
1.5973,1.627655297
1.5976,1.62738265
1.5979,1.627108225
1.5982,1.626832022
1.5985,1.626554042
1.5988,1.626274284
1.5991,1.625992749
1.5994,1.625709436
1.5997,1.625424345
1.6,1.625137476
1.6003,1.624848829
1.6006,1.624558405
1.6009,1.624266203
1.6012,1.623972223
1.6015,1.623676466
1.6018,1.623378931
1.6021,1.623079618
1.6024,1.622778528
1.6027,1.622475661
1.603,1.622171016
1.6033,1.621864594
1.6036,1.621556395
1.6039,1.621246419
1.6042,1.620934666
1.6045,1.620621136
1.6048,1.62030583
1.6051,1.619988748
1.6054,1.619669889
1.6057,1.619349254
1.606,1.619026844
1.6063,1.618702658
1.6066,1.618376696
1.6069,1.618048959
1.6072,1.617719448
1.6075,1.617388162
1.6078,1.617055101
1.6081,1.616720266
1.6084,1.616383658
1.6087,1.616045276
1.609,1.61570512
1.6093,1.615363192
1.6096,1.615019491
1.6099,1.614674018
1.6102,1.614326773
1.6105,1.613977756
1.6108,1.613626968
1.6111,1.613274409
1.6114,1.61292008
1.6117,1.612563981
1.612,1.612206112
1.6123,1.611846475
1.6126,1.611485068
1.6129,1.611121893
1.6132,1.61075695
1.6135,1.61039024
1.6138,1.610021763
1.6141,1.609651519
1.6144,1.60927951
1.6147,1.608905735
1.615,1.608530195
1.6153,1.608152891
1.6156,1.607773823
1.6159,1.607392992
1.6162,1.607010398
1.6165,1.606626042
1.6168,1.606239925
1.6171,1.605852046
1.6174,1.605462408
1.6177,1.605071009
1.618,1.604677851
1.6183,1.604282935
1.6186,1.603886262
1.6189,1.603487831
1.6192,1.603087643
1.6195,1.6026857
1.6198,1.602282002
1.6201,1.601876549
1.6204,1.601469343
1.6207,1.601060383
1.621,1.600649672
1.6213,1.600237209
1.6216,1.599822996
1.6219,1.599407032
1.6222,1.59898932
1.6225,1.598569859
1.6228,1.59814865
1.6231,1.597725695
1.6234,1.597300994
1.6237,1.596874548
1.624,1.596446358
1.6243,1.596016425
1.6246,1.595584749
1.6249,1.595151331
1.6252,1.594716173
1.6255,1.594279275
1.6258,1.593840638
1.6261,1.593400263
1.6264,1.592958152
1.6267,1.592514304
1.627,1.592068721
1.6273,1.591621404
1.6276,1.591172354
1.6279,1.590721571
1.6282,1.590269058
1.6285,1.589814814
1.6288,1.589358842
1.6291,1.588901141
1.6294,1.588441713
1.6297,1.58798056
1.63,1.587517681
1.6303,1.587053079
1.6306,1.586586754
1.6309,1.586118707
1.6312,1.58564894
1.6315,1.585177453
1.6318,1.584704249
1.6321,1.584229327
1.6324,1.583752689
1.6327,1.583274337
1.633,1.582794271
1.6333,1.582312492
1.6336,1.581829003
1.6339,1.581343803
1.6342,1.580856895
1.6345,1.580368279
1.6348,1.579877957
1.6351,1.57938593
1.6354,1.5788922
1.6357,1.578396767
1.636,1.577899632
1.6363,1.577400798
1.6366,1.576900266
1.6369,1.576398036
1.6372,1.57589411
1.6375,1.57538849
1.6378,1.574881177
1.6381,1.574372171
1.6384,1.573861476
1.6387,1.573349091
1.639,1.572835019
1.6393,1.572319261
1.6396,1.571801818
1.6399,1.571282691
1.6402,1.570761883
1.6405,1.570239394
1.6408,1.569715226
1.6411,1.569189381
1.6414,1.568661859
1.6417,1.568132664
1.642,1.567601795
1.6423,1.567069255
1.6426,1.566535044
1.6429,1.565999166
1.6432,1.565461621
1.6435,1.56492241
1.6438,1.564381536
1.6441,1.563838999
1.6444,1.563294802
1.6447,1.562748947
1.645,1.562201434
1.6453,1.561652265
1.6456,1.561101442
1.6459,1.560548967
1.6462,1.559994842
1.6465,1.559439067
1.6468,1.558881645
1.6471,1.558322578
1.6474,1.557761866
1.6477,1.557199513
1.648,1.556635519
1.6483,1.556069886
1.6486,1.555502617
1.6489,1.554933712
1.6492,1.554363174
1.6495,1.553791004
1.6498,1.553217205
1.6501,1.552641777
1.6504,1.552064723
1.6507,1.551486045
1.651,1.550905744
1.6513,1.550323823
1.6516,1.549740283
1.6519,1.549155126
1.6522,1.548568354
1.6525,1.547979968
1.6528,1.547389972
1.6531,1.546798366
1.6534,1.546205152
1.6537,1.545610334
1.654,1.545013911
1.6543,1.544415887
1.6546,1.543816264
1.6549,1.543215043
1.6552,1.542612226
1.6555,1.542007815
1.6558,1.541401813
1.6561,1.540794222
1.6564,1.540185042
1.6567,1.539574278
1.657,1.538961929
1.6573,1.538348
1.6576,1.537732491
1.6579,1.537115404
1.6582,1.536496743
1.6585,1.535876508
1.6588,1.535254703
1.6591,1.534631329
1.6594,1.534006388
1.6597,1.533379882
1.66,1.532751815
1.6603,1.532122187
1.6606,1.531491001
1.6609,1.530858259
1.6612,1.530223963
1.6615,1.529588116
1.6618,1.52895072
1.6621,1.528311777
1.6624,1.527671289
1.6627,1.527029259
1.663,1.526385689
1.6633,1.52574058
1.6636,1.525093936
1.6639,1.524445759
1.6642,1.523796051
1.6645,1.523144813
1.6648,1.52249205
1.6651,1.521837762
1.6654,1.521181953
1.6657,1.520524624
1.666,1.519865778
1.6663,1.519205418
1.6666,1.518543545
1.6669,1.517880163
1.6672,1.517215273
1.6675,1.516548878
1.6678,1.51588098
1.6681,1.515211582
1.6684,1.514540686
1.6687,1.513868296
1.669,1.513194412
1.6693,1.512519038
1.6696,1.511842176
1.6699,1.511163829
1.6702,1.510483999
1.6705,1.509802689
1.6708,1.5091199
1.6711,1.508435637
1.6714,1.507749901
1.6717,1.507062695
1.672,1.506374021
1.6723,1.505683882
1.6726,1.50499228
1.6729,1.504299219
1.6732,1.503604701
1.6735,1.502908727
1.6738,1.502211302
1.6741,1.501512428
1.6744,1.500812106
1.6747,1.500110341
1.675,1.499407134
1.6753,1.498702489
1.6756,1.497996407
1.6759,1.497288893
1.6762,1.496579947
1.6765,1.495869573
1.6768,1.495157775
1.6771,1.494444553
1.6774,1.493729912
1.6777,1.493013854
1.678,1.492296382
1.6783,1.491577498
1.6786,1.490857205
1.6789,1.490135507
1.6792,1.489412405
1.6795,1.488687903
1.6798,1.487962004
1.6801,1.487234709
1.6804,1.486506023
1.6807,1.485775948
1.681,1.485044487
1.6813,1.484311642
1.6816,1.483577417
1.6819,1.482841815
1.6822,1.482104837
1.6825,1.481366488
1.6828,1.48062677
1.6831,1.479885686
1.6834,1.479143239
1.6837,1.478399432
1.684,1.477654268
1.6843,1.47690775
1.6846,1.47615988
1.6849,1.475410662
1.6852,1.474660099
1.6855,1.473908193
1.6858,1.473154948
1.6861,1.472400367
1.6864,1.471644452
1.6867,1.470887207
1.687,1.470128635
1.6873,1.469368739
1.6876,1.468607521
1.6879,1.467844986
1.6882,1.467081135
1.6885,1.466315973
1.6888,1.465549501
1.6891,1.464781724
1.6894,1.464012644
1.6897,1.463242264
1.69,1.462470588
1.6903,1.461697618
1.6906,1.460923359
1.6909,1.460147812
1.6912,1.459370981
1.6915,1.45859287
1.6918,1.457813481
1.6921,1.457032817
1.6924,1.456250883
1.6927,1.45546768
1.693,1.454683212
1.6933,1.453897483
1.6936,1.453110496
1.6939,1.452322253
1.6942,1.451532758
1.6945,1.450742014
1.6948,1.449950025
1.6951,1.449156794
1.6954,1.448362324
1.6957,1.447566618
1.696,1.44676968
1.6963,1.445971512
1.6966,1.445172119
1.6969,1.444371503
1.6972,1.443569668
1.6975,1.442766618
1.6978,1.441962354
1.6981,1.441156882
1.6984,1.440350203
1.6987,1.439542322
1.699,1.438733242
1.6993,1.437922966
1.6996,1.437111498
1.6999,1.436298841
1.7002,1.435484998
1.7005,1.434669972
1.7008,1.433853768
1.7011,1.433036389
1.7014,1.432217837
1.7017,1.431398117
1.702,1.430577232
1.7023,1.429755185
1.7026,1.428931979
1.7029,1.428107619
1.7032,1.427282108
1.7035,1.426455448
1.7038,1.425627645
1.7041,1.4247987
1.7044,1.423968618
1.7047,1.423137402
1.705,1.422305055
1.7053,1.421471582
1.7056,1.420636985
1.7059,1.419801269
1.7062,1.418964436
1.7065,1.41812649
1.7068,1.417287435
1.7071,1.416447275
1.7074,1.415606012
1.7077,1.414763651
1.708,1.413920195
1.7083,1.413075647
1.7086,1.412230011
1.7089,1.411383292
1.7092,1.410535492
1.7095,1.409686614
1.7098,1.408836664
1.7101,1.407985643
1.7104,1.407133557
1.7107,1.406280408
1.711,1.4054262
1.7113,1.404570936
1.7116,1.403714622
1.7119,1.402857259
1.7122,1.401998852
1.7125,1.401139405
1.7128,1.40027892
1.7131,1.399417403
1.7134,1.398554856
1.7137,1.397691283
1.714,1.396826688
1.7143,1.395961075
1.7146,1.395094447
1.7149,1.394226808
1.7152,1.393358161
1.7155,1.392488512
1.7158,1.391617862
1.7161,1.390746216
1.7164,1.389873579
1.7167,1.388999952
1.717,1.388125341
1.7173,1.387249749
1.7176,1.38637318
1.7179,1.385495637
1.7182,1.384617125
1.7185,1.383737646
